nes n40n2,nes n40n3,nes n40n4,nes n40n5,nes n41n1,nes n41n2,nes n41n3,nes n41n4,nes n41n5,lamp n40n2,lamp n40n3,lamp n40n4,lamp n40n5,lamp n41n1,lamp n41n2,lamp n41n3,lamp n41n4,lamp n41n5
,,,,,,,,,-4.529521018,-3.881176113,-3.631172034,-3.932729669,-3.129694734,-4.030755524,-4.805626859,-3.811175235,-4.304212325
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-10.07834168,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-4.646539319
,,,,,,,,,0.639648019,0.883458056,0.876567226,0.928999218,1.025542363,0.791882456,1.117379512,0.535932646,1.068651688
,,,,,,,,,0.854147572,1.215535617,0.914148406,1.145956879,0.773175266,0.996789145,1.230513466,0.951475421,0.824889847
,,,,,,,,,-5.937945682,-1.88581955,-5.905262654,-2.720995425,-1.63975086,-23.25349666,-23.25349666,-23.25349666,-1.310841066
,,,,,,,,,-23.25349666,-23.25349666,-6.766273374,-23.25349666,-23.25349666,-7.543688293,-23.25349666,-6.976965468,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-0.524662302,-23.25349666,-23.25349666,-23.25349666,-23.25349666,0.181104982,-23.25349666
,,,,,,,,,-23.25349666,-7.297673331,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-8.046475478,-23.25349666
,,,,,,,,,-5.141385399,-3.485168776,-23.25349666,-5.156073305,-5.651653348,-5.636014133,-10.87073216,-3.771998311,-23.25349666
,,,,,,,,,1.602909425,1.656899299,1.505993097,1.516691962,1.673000264,1.453059777,1.665544075,1.565705121,1.502570606
,,,,,,,,,-0.519367872,-0.603065547,-0.510882157,-1.014084145,-0.31024597,-1.075790679,-0.555400371,-0.513468872,-0.952756389
,,,,,,,,,-4.123536939,-4.298644663,-4.05356346,-4.125010741,-4.212792928,-4.166982255,-4.189520424,-3.926751332,-4.328096348
,,,,,,,,,-23.25349666,-23.25349666,-1.217465248,-23.25349666,-23.25349666,-23.25349666,-0.540307568,-23.25349666,-23.25349666
,,,,,,,,,-3.355938463,-2.875376029,-2.901023469,-2.914767473,-6.427552074,-2.105635733,-6.772865797,-2.521617612,-23.25349666
,,,,,,,,,-2.763133878,-6.054721107,-3.640522658,-3.500055899,-8.048156619,-3.405899287,-3.382173862,-3.435668849,-3.330397143
,,,,,,,,,-0.973642111,-2.919157258,0.684902974,-2.950987122,-23.25349666,0.020578509,-23.25349666,-0.302885949,-23.25349666
,,,,,,,,,-23.25349666,-5.75830658,-23.25349666,-6.998785969,-23.25349666,-23.25349666,-6.1097641,-7.697075631,-10.54761809
,,,,,,,,,-1.339493477,-0.401972829,-2.477866476,-1.231366284,-2.266139176,-0.992205056,-0.22552086,-1.265859208,-0.626144376
,,,,,,,,,-5.679821595,-3.956494068,-9.173963547,-23.25349666,-9.894723229,-11.61365856,-4.734772404,-5.333065704,-3.614144102
,,,,,,,,,-3.234544702,-23.25349666,-9.077129475,-23.25349666,-23.25349666,-3.857567928,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-2.817094835,-23.25349666,-23.25349666,-2.175400193,-23.25349666,-1.61518641
,,,,,,,,,-23.25349666,-3.770996587,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-3.130856878,-23.25349666
,,,,,,,,,-3.960517074,-23.25349666,-5.719995443,-23.25349666,-23.25349666,-4.109387816,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-2.046746641,-2.011747994,-2.132667444,-1.942717938,-1.860135018,-2.216650407,-1.965574596,-2.245035898,-1.844212885
,,,,,,,,,-2.870893206,-4.608728125,-2.821310912,-2.459406639,-2.867465176,-2.89821312,-2.998210368,-3.965890732,-3.816384775
,,,,,,,,,-2.185843221,-2.903883023,-2.087797551,-2.981475845,-1.915250525,-23.25349666,-1.55164621,-23.25349666,-23.25349666
,,,,,,,,,-3.283224976,-3.089662764,-3.115279145,-3.341883076,-3.059679823,-3.731906518,-3.308423357,-3.008458338,-3.388844666
,,,,,,,,,-3.129755738,-23.25349666,-3.543015235,-23.25349666,-23.25349666,-2.772686015,-12.2814359,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-4.987680657,-23.25349666,-5.640536979,-23.25349666,-10.08467728,-3.179804794
,,,,,,,,,-0.829670965,-2.736798809,-2.720812871,-0.397829578,-23.25349666,-23.25349666,-23.25349666,0.306801394,-23.25349666
,,,,,,,,,-7.880831879,-7.400323586,-6.241337009,-8.126612753,-23.25349666,-6.423532179,-7.758061631,-6.027745363,-23.25349666
,,,,,,,,,-2.257993244,-2.676985718,-2.698500428,-3.28669775,-2.281469421,-2.465866998,-3.343193306,-2.539371116,-2.618156804
,,,,,,,,,-4.778390757,-5.356402453,-1.764395634,-4.172423661,-3.070856505,-1.961693473,-3.245559388,-5.755060425,-3.014842581
,,,,,,,,,-23.25349666,-23.25349666,-6.652382706,-23.25349666,-23.25349666,-23.25349666,-6.485917122,-8.478570138,-23.25349666
,,,,,,,,,-3.275408607,-4.537950262,-4.536284075,-3.070810476,-2.43461522,-8.996842732,-2.696048491,-5.579317847,-3.325475813
,,,,,,,,,0.166581617,-0.004118793,0.389786992,0.608062094,0.401271248,0.316471331,0.504533851,0.150185685,0.373383163
,,,,,,,,,-5.521946794,-6.25651615,-4.66509165,-5.282088223,-23.25349666,-6.162109318,-4.561283333,-4.962422127,-5.673576783
,,,,,,,,,-2.208646211,-0.614475381,-2.023915917,-2.066135372,-1.650855678,-1.697173055,-1.704281639,-1.662038691,-1.722056494
,,,,,,,,,-5.077234285,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.594686043,-7.635188312
,,,,,,,,,-4.39073625,-23.25349666,-6.357302169,-8.17395563,-23.25349666,-4.550301557,-23.25349666,-4.797771399,-3.965635379
,,,,,,,,,1.132975389,2.841124708,1.82592651,1.128762413,2.148197197,2.238618783,1.210709052,2.290910234,2.241025812
,,,,,,,,,-1.071815785,-1.298664704,-0.304292332,-1.801347668,-0.70395683,-1.017197246,-0.885931711,-1.181579524,-0.499478728
,,,,,,,,,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
,,,,,,,,,-6.178414302,-6.751606001,-7.267591371,-4.31694904,-5.60839556,-6.311046877,-6.9715842,-4.285574436,-3.986552754
,,,,,,,,,-4.020973851,-4.108587831,-3.059547258,-5.194168048,-4.422856992,-3.723388481,-3.499600563,-3.739109242,-3.843044008
,,,,,,,,,-3.603862401,-3.604095711,-3.618993971,-3.667362167,-3.596368335,-3.750706244,-3.654180542,-3.449840439,-3.682603028
,,,,,,,,,-6.487229175,-4.730850772,-6.352440053,-4.841060662,-23.25349666,-4.280416451,-23.25349666,-4.05979171,-23.25349666
,,,,,,,,,1.884603793,2.059165632,1.895865837,0.865552866,1.725349937,1.606403022,1.669727193,1.769972012,0.970703391
,,,,,,,,,-3.189869966,-3.058455777,-3.19081111,-3.367967177,-3.173619296,-3.166246051,-3.327162834,-3.192960679,-3.58622369
,,,,,,,,,-2.774255359,-2.750682833,-2.38623267,-3.014591276,-2.760330501,-2.724665972,-2.47792931,-2.7817054,-2.172158035
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-1.900301148,-23.25349666,-23.25349666,-2.344368307,-23.25349666,-23.25349666
,,,,,,,,,-3.355668576,-4.432388949,-3.447017512,-4.802500322,-5.412400433,-3.476283528,-2.994660863,-7.552425255,-3.475415908
,,,,,,,,,-4.195400614,-4.72509063,-4.349729181,-4.310488877,-4.337621602,-4.916412459,-4.274466792,-3.970757928,-6.669494284
,,,,,,,,,-1.934861513,-2.523253127,-2.160610091,-2.24020878,-1.724178124,-2.439410115,-1.978039002,-2.632327096,-2.336071363
,,,,,,,,,-0.042160149,0.177788007,0.13116934,0.142422127,0.317070033,0.22668146,-0.20024167,-0.100395341,0.068750224
,,,,,,,,,-11.08546707,-23.25349666,-6.451021067,-7.502180136,-7.810726455,-23.25349666,-23.25349666,-5.880248898,-6.077037335
,,,,,,,,,-3.457252109,-3.405417453,-3.112953116,-3.13243792,-3.286987664,-3.490682633,-3.156822902,-3.069810283,-3.143015266
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-0.491537098,-23.25349666,-23.25349666,-23.25349666,-0.912033796,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-2.949078749,-23.25349666,-23.25349666,-2.53688346,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-1.970515027,-3.355802974,-2.002073765,-1.947291495,-1.86405306,-2.016460198,-3.962887086,-2.139870869,-2.520770002
,,,,,,,,,-4.935075749,-5.431712781,-4.7849007,-23.25349666,-4.456395381,-7.668669188,-6.660750288,-5.49585469,-7.455406395
,,,,,,,,,-1.826624406,-1.469213719,-1.18588413,-1.254857668,-1.566299845,-1.889761827,-1.277674719,-0.905340604,-1.894430879
,,,,,,,,,-4.038823611,-4.280184504,-5.262377554,-4.129365379,-5.532814658,-4.124578745,-5.045620252,-3.737064701,-4.105703359
,,,,,,,,,-23.25349666,-23.25349666,-10.97900785,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-3.868085303,-23.25349666,-23.25349666,-4.262265315,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-3.097512015,-2.631836175,-2.792954948,-3.076604836,-3.082682996,-2.733948584,-2.138716394,-3.813323916,-2.0560912
,,,,,,,,,-3.515339109,-3.381191011,-3.380774687,-3.723856089,-3.436986359,-3.794268647,-3.499477516,-3.366099719,-3.492681176
,,,,,,,,,-0.327630966,-0.079533546,-0.403822626,0.073722912,0.023173577,-0.292319474,-0.090334394,-0.490071412,0.12587355
,,,,,,,,,-3.842291339,-3.824260225,-3.682456524,-3.77897948,-3.729093185,-3.684690647,-3.891495594,-3.786583662,-3.793444471
,,,,,,,,,-2.818903242,-2.347125563,-3.119823691,-4.930790416,-3.095035724,-6.761795422,-1.740449915,-3.226829058,-2.963172757
,,,,,,,,,-1.950647104,-1.959818705,-0.103828148,-0.185632455,-1.413498453,-1.428517222,-0.251738646,-0.165334113,0.360615207
,,,,,,,,,-23.25349666,-4.448319856,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-4.782004259,-23.25349666
,,,,,,,,,-1.461132322,-1.646930117,-3.813770319,-3.909303478,-3.431083783,-1.876392111,-3.458196916,-1.189682393,-1.549774872
,,,,,,,,,-3.160022991,-3.149376319,-3.421086074,-3.49964627,-3.17311023,-3.377933921,-3.225648536,-3.3646523,-3.305339468
,,,,,,,,,-6.571129666,-5.849895403,-23.25349666,-23.25349666,-5.625343432,-23.25349666,-6.403414115,-23.25349666,-23.25349666
,,,,,,,,,-4.873123242,-5.606938446,-5.772670497,-5.3321486,-6.066657196,-5.929975036,-5.099091936,-4.89873729,-5.106185046
,,,,,,,,,0.612622884,0.280627913,0.967996616,1.192108701,0.524553852,1.008251208,0.542851766,0.928063992,1.055494129
,,,,,,,,,0.747700412,0.809609268,0.802799132,0.902592345,0.808706071,0.888442991,0.815809826,0.719530819,1.015435327
,,,,,,,,,-2.791680044,-1.214554024,-1.92096035,-2.951367203,-1.364196271,-2.132647211,-2.076185333,-2.589868013,-1.709617752
,,,,,,,,,-4.12749224,-4.140074279,-3.856246492,-4.113627099,-3.887489647,-4.127612651,-4.182947483,-4.095639488,-3.841137348
,,,,,,,,,-23.25349666,-6.488464956,-23.25349666,-8.597318752,-23.25349666,-5.914792137,-23.25349666,-23.25349666,-7.565309474
,,,,,,,,,-7.675137831,-5.722603064,-23.25349666,-5.832657858,-7.70709894,-5.952589328,-6.917777637,-6.774862114,-5.334140112
,,,,,,,,,-7.012489428,-3.636089394,-3.263111381,-4.258851259,-2.23747892,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-5.028357401,-4.922916294,-4.596487068,-4.837566081,-5.528128942,-5.882265812,-4.15539,-4.298816359,-3.809818308
,,,,,,,,,-1.645708397,-1.694566975,-2.635523901,-1.611594719,-2.306791023,-1.376368171,-2.419919968,-1.675400906,-1.541291282
,,,,,,,,,-6.063153904,-5.847686241,-6.035774438,-6.062185633,-5.651996508,-6.91182861,-6.888219963,-5.378893829,-5.209299215
,,,,,,,,,-5.912797842,-8.962284947,-7.083339803,-6.222844829,-5.1037489,-23.25349666,-10.27496852,-6.280204911,-5.44928376
,,,,,,,,,-4.203606221,-4.468040524,-4.329851076,-4.228788349,-4.153986219,-4.429280457,-4.107512914,-4.649005836,-4.25364554
,,,,,,,,,-0.419633014,-0.469193655,-0.749746093,-0.240407366,-0.308499833,-0.330946577,-0.638350526,-0.527386666,-0.79977568
,,,,,,,,,-1.619169704,-1.626309364,0.356175824,0.110845646,0.831614142,-2.464326174,-0.321184154,-4.275268238,-4.477994276
,,,,,,,,,-3.594577235,-3.271452225,-3.112062648,-3.251470055,-3.21186287,-3.366224842,-3.173441643,-3.403739943,-3.0709089
,,,,,,,,,-2.589511676,-2.227166189,-2.127691737,-2.115013778,-2.183614293,-2.454433855,-1.347245134,-3.855722609,-1.53029833
,,,,,,,,,-4.178170868,-3.949913797,-4.038765492,-3.941618397,-4.59071155,-3.794758666,-3.932878367,-3.959865388,-3.61849657
,,,,,,,,,-1.561830478,-0.923265858,-1.163514724,-0.824927569,-1.253707523,-1.171739157,-0.857397573,-1.051159225,-0.661134682
,,,,,,,,,0.897579714,0.652209261,0.88209596,0.529277865,0.942735498,0.850617988,0.566495645,0.547032931,0.928816825
,,,,,,,,,0.397830881,0.333694358,0.381656887,0.395401408,0.541380109,0.342541626,0.339960561,0.251980742,0.451978978
,,,,,,,,,-4.103561293,-3.630179034,-4.208635661,-2.910588392,-10.20237441,-3.495973293,-3.781536765,-2.516826831,-2.319022823
,,,,,,,,,-23.25349666,-1.802578413,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-1.941788715,-2.248727668
,,,,,,,,,-4.291301628,-1.820207384,-1.937573807,-4.423732654,-4.732020058,-2.068316489,-2.517195175,-2.552090924,-3.29723725
,,,,,,,,,-5.320546366,-23.25349666,-6.833334773,-23.25349666,-6.216226419,-5.769373327,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-5.447459648,-6.202617075,-4.053162273,-3.769199035,-23.25349666,-3.391344688,-23.25349666,-3.599813151,-23.25349666
,,,,,,,,,-2.114352652,-1.99063303,-2.144994126,-2.284142073,-2.096572307,-2.296526304,-2.102288824,-2.056024457,-2.086936599
,,,,,,,,,-0.493072125,-0.677937978,-0.496373185,-0.662832185,-0.518361085,-0.635998744,0.035422792,-1.53133088,-1.858293026
,,,,,,,,,-5.62573011,-4.903545462,-5.056371515,-5.214066443,-4.68116296,-15.25349666,-4.438122532,-5.14730339,-4.807456024
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-2.752275302,-23.25349666,-2.871212614,-23.25349666,-23.25349666,-3.712569824
,,,,,,,,,-6.057689541,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-6.176710706,-23.25349666
,,,,,,,,,-3.525193287,-5.122255524,-3.342814442,-3.160953955,-3.205871661,-4.85644412,-3.919204303,-3.147633172,-3.045446818
,,,,,,,,,-1.207525576,-1.224688574,-1.176848574,-1.124496096,-0.944340595,-1.411733378,-0.926741533,-1.58678804,-0.919422587
,,,,,,,,,0.544939914,-0.460113679,0.093545192,3.005351323,3.142005206,-0.206822066,-0.026752185,-0.013186719,-0.258184006
,,,,,,,,,-4.883310924,-5.405009484,-23.25349666,-23.25349666,-4.109619641,-23.25349666,-9.101329886,-23.25349666,-4.440044531
,,,,,,,,,-3.005344466,-2.831151977,-4.64173803,-2.561019435,-3.079549987,-2.866886855,-3.003822488,-3.344568357,-2.530388697
,,,,,,,,,-0.053682119,-0.697663173,-0.573066473,-1.505017295,-0.486392237,-1.386712841,-0.654608258,-0.160214117,-0.721378568
,,,,,,,,,-1.817064298,-0.513351849,-1.368305704,-1.109404089,-0.616146272,-1.044981146,-1.698943279,-1.415857806,-1.247856885
,,,,,,,,,-2.374897021,-2.502458216,-2.606275545,-2.405875149,-3.976464656,-2.224706986,-2.105326506,-2.201718646,-1.783136139
,,,,,,,,,-5.114118435,-23.25349666,-5.8046874,-7.887351041,-23.25349666,-7.236963216,-5.546408481,-5.513219225,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-13.64431793,-23.25349666
,,,,,,,,,-0.607196766,-0.527036111,-0.6409667,-0.90992651,-0.435212706,-0.418676819,-0.997844416,-0.925867805,-0.609606917
,,,,,,,,,-3.293885877,-2.725842013,-3.298945976,-2.876802629,-3.106319768,-2.964287026,-2.955731671,-3.06873446,-2.904679356
,,,,,,,,,-0.661562765,-0.750736554,-0.702002355,-0.72863171,-1.786115095,-0.584584297,-0.574351903,-0.314563905,-0.92221629
,,,,,,,,,-2.295123362,-1.687666633,-2.058047953,-2.068051127,-1.609588334,-1.920242706,-1.808756875,-3.178997967,-2.095426994
,,,,,,,,,-1.569172872,-1.752504896,-1.394080663,-1.537560561,-1.509080934,-1.416640743,-1.765067081,-1.572168222,-1.311451952
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-14.1793552,-23.25349666
,,,,,,,,,-4.778232911,-2.235048322,-8.155255629,-4.242042094,-3.562225155,-3.57776426,-23.25349666,-2.821703704,-23.25349666
,,,,,,,,,-23.25349666,-4.845990426,-3.585221453,-23.25349666,-3.114423724,-23.25349666,-23.25349666,-23.25349666,-4.796182724
,,,,,,,,,-3.676881898,-3.811032146,-3.687965568,-3.73569587,-3.683098312,-3.65642799,-3.4733831,-4.173940136,-4.716313344
,,,,,,,,,-3.792165287,-5.608794689,-5.70717559,-6.063585259,-3.886405149,-23.25349666,-4.044619365,-23.25349666,-7.920155397
,,,,,,,,,-3.94461194,-4.191800061,-3.712449597,-3.226250145,-3.633799527,-5.292451688,-3.100422556,-3.619366309,-3.670267818
,,,,,,,,,-1.058399624,-1.119645277,-1.188255983,-1.034187762,-1.060633865,-1.193869778,-1.010010671,-1.135326492,-1.320270648
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-2.509807348,-4.91992452,-23.25349666,-23.25349666,-2.783453699,-2.89094143
,,,,,,,,,-2.310608345,-2.38280301,-2.333389192,-2.568356939,-2.280850338,-2.521797633,-2.39891933,-2.38629632,-2.234960003
,,,,,,,,,-5.898687627,-23.25349666,-5.784455724,-23.25349666,-23.25349666,-23.25349666,-4.829129249,-23.25349666,-23.25349666
,,,,,,,,,-3.962977998,-3.712306309,-3.5979763,-3.572910364,-3.872360551,-3.557836731,-3.899577358,-3.526521018,-4.140697129
,,,,,,,,,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
,,,,,,,,,-1.856301601,-2.459613185,-2.232505342,-2.632015823,-1.736595081,-2.728299217,-2.051928254,-2.835062032,-2.257705696
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
,,,,,,,,,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
,,,,,,,,,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
